6786012891	0
6786014543	0
6786024884	0
6786025485	0
6786026136	0
6786026786	0
6786027438	0
6786046098	0
6786046751	0
6786047432	0
6786048081	0
6786048721	0
6786049370	0
6786049971	0
6786050572	0
6786051122	0
6786051773	0
6786053793	0
6786054395	0
6786055045	0
6786055646	0
6786056844	0
6786057544	0
6786058697	0
6786062019	0
6786063684	0
6786066284	0
6786067978	0
6786069635	0
6786071262	0
6786072957	0
6786074691	0
6786077991	0
6786079634	0
6786081313	0
6786082954	0
6786084601	0
6786087942	0
6786089606	0
6786091248	0
6786092891	0
6786096228	0
6786097905	0
6786100557	0
6786102207	0
6786103864	0
6786105502	0
6786107212	0
6786108815	0
6786112145	0
6786113819	0
6786115420	0
6786117081	0
6786118726	0
6786122069	0
6786123707	0
6786125360	0
6786127018	0
6786128682	0
6786132037	0
6786133676	0
6786135295	0
6786136934	0
6786138595	0
6786141955	0
6786143576	0
6786145364	0
6786147025	0
6786148711	0
6786152065	0
6786153645	0
6786155311	0
6786156994	0
6786158649	0
6786161960	0
6786163648	0
6786165277	0
6786166929	0
6786168554	0
6786171912	0
6786173577	0
6786175226	0
6786176895	0
6786180168	0
6786181820	0
6786183502	0
6786185150	0
6786186812	0
6786190131	0
6786191771	0
6786193441	0
6786195079	0
6786196787	0
6786200030	0
6786201726	0
6786203376	0
6786205037	0
6786206657	0
6786210017	0
6786211673	0
6786213342	0
6786215411	0
6786217114	0
6786218731	0
6786222145	0
6786223711	0
6786225871	0
6786227523	0
6786229199	0
6786230804	0
6786234148	0
6786235810	0
6786237428	0
6786239141	0
6786241344	0
6786242964	0
6786244630	0
6786247948	0
6786249595	0
6786251254	0
6786252905	0
6786254591	0
6786256889	0
6786258558	0
6786261896	0
6786263531	0
6786265204	0
6786266865	0
6786270202	0
6786271831	0
6786273982	0
6786275653	0
6786277287	0
6786278976	0
6786280741	0
6786284145	0
6786285735	0
6786287385	0
6786289537	0
6786291214	0
6786292894	0
6786296166	0
6786297796	0
6786299475	0
6786301153	0
6786302778	0
6786305324	0
6786306985	0
6786308625	0
6786311959	0
6786313625	0
6786315266	0
6786316894	0
6786318596	0
6786320745	0
6786324070	0
6786325721	0
6786327417	0
6786329029	0
6786330700	0
6786333997	0
6786335728	0
6786338017	0
6786339690	0
6786341340	0
6786342999	0
6786344840	0
6786348163	0
6786349822	0
6786351489	0
6786353789	0
6786355469	0
6786357129	0
6786358780	0
6786362070	0
6786363753	0
6786365398	0
6786367067	0
6786369269	0
6786370908	0
6786372578	0
6786375874	0
6786377523	0
6786379210	0
6786380861	0
6786384196	0
6786385797	0
6786387498	0
6786389231	0
6786390808	0
6786394148	0
6786395810	0
6786397451	0
6786399139	0
6786401442	0
6786403114	0
6786404803	0
6786406812	0
6786410144	0
6786411778	0
6786413435	0
6786415055	0
6786417256	0
6786418919	0
6786420570	-0.0496968552470207
6786423934	-0.149733334779739
6786425601	-0.199700891971588
6786427237	-0.248497098684311
6786428893	-0.298523664474487
6786432184	-0.397600501775742
6786433860	-0.44729608297348
6786435479	-0.49699679017067
6786437146	-0.546697497367859
6786438812	-0.596396923065186
6786442145	-0.696066498756409
6786443769	-0.745497763156891
6786445426	-0.795197188854218
6786447142	-0.845946073532104
6786449273	-0.910869121551514
6786450948	-0.960573673248291
6786452613	-1
6786455906	-1
6786457577	-1
6786459296	-1
6786460907	-1
6786464208	-1
6786465868	-1
6786467509	-1
6786469204	-1
6786471156	-1
6786472817	-1
6786476114	-1
6786477779	-1
6786480336	-1
6786481996	-1
6786483643	-1
6786485314	-1
6786486972	-1
6786488642	-1
6786491953	-1
6786493586	-1
6786495837	-1
6786497548	-1
6786499142	-1
6786500840	-1
6786504114	-1
6786505766	-1
6786507431	-1
6786509125	-1
6786511378	-1
6786513038	-1
6786514663	-1
6786517998	-1
6786519661	-1
6786521326	-1
6786522990	-1
6786524640	-1
6786527143	-1
6786528794	-1
6786532145	-1
6786533761	-1
6786535898	-1
6786537799	-1
6786539472	-1
6786541126	-1
6786543730	-1
6786545374	-0.950292885303497
6786547026	-0.900601148605347
6786548731	-0.850891470909119
6786552012	-0.751420795917511
6786553673	-0.701790630817413
6786555308	-0.652092456817627
6786556984	-0.602380216121674
6786559437	-0.527669429779053
6786561143	-0.477399080991745
6786562754	0
6786566155	0.10158758610487
6786567835	0.15151409804821
6786569506	0.201734408736229
6786571112	0.250689715147018
6786572782	0.300389140844345
6786575136	0.371712923049927
6786576843	0.421434164047241
6786580124	0.520818889141083
6786581781	0.570520877838135
6786583456	0.620257496833801
6786585144	0.670849859714508
6786586797	0.719634532928467
6786590050	0.819016695022583
6786591751	0.868719935417175
6786593403	0.918429613113403
6786595054	0.968120038509369
6786596718	1
6786598718	1
6786602007	1
6786603682	1
6786606182	1
6786607835	1
6786609486	1
6786611136	1
6786612837	1
6786616165	1
6786617847	1
6786619465	1
6786621770	1
6786623475	1
6786625153	1
6786626804	1
6786630146	1
6786631757	1
6786633406	1
6786635061	1
6786637363	1
6786639066	1
6786640721	1
6786643996	1
6786645651	1
6786647312	1
6786648974	1
6786650681	1
6786652933	1
6786654600	1
6786657948	1
6786659602	1
6786661241	1
6786663294	1
6786664996	1
6786666700	1
6786669351	1
6786671006	1
6786672669	1
6786675951	1
6786677654	1
6786679317	1
6786680958	1
6786682609	1
6786684994	1
6786686698	1
6786690032	1
6786691637	1
6786693294	1
6786694979	1
6786696591	1
6786699891	1
6786701593	1
6786703248	1
6786704900	1
6786708212	1
6786709880	1
6786711543	1
6786713187	1
6786714836	1
6786717237	1
6786718938	1
6786720588	1
6786723895	1
6786725558	1
6786727198	1
6786729354	1
6786731006	1
6786733624	1
6786735282	1
6786736930	1
6786738581	1
6786741919	1
6786743534	1
6786745239	1
6786746866	1
6786749238	1
6786750910	1
6786752576	1
